model,model_label,construction,construction_label,domain,persona,raw_projection_score,within_model_percentile,pc1,pc2,pc3
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,screener,0.4960786834824858,94.36363636363636,42.995156133991685,-2.39649664133981,3.826972743721189
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,secretary,0.49825957113920166,95.45454545454545,40.75581360051938,-3.400106307860851,-1.0785932234990327
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,shaman,0.35588630923695463,37.27272727272727,-41.922688820958996,-32.19495044619671,-27.77048968208512
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,shapeshifter,0.3444153926939068,31.818181818181817,-26.647735184557913,-7.225543854629948,-3.3413811694583466
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,simulacrum,0.3614526425798128,39.09090909090909,-21.38533605171265,-19.503990008211446,17.065599437819337
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,skeptic,0.46994725805242943,82.0,32.78735612744292,-6.743944319561846,18.661728083893475
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,smuggler,0.26840081121297643,7.090909090909091,-25.84383518717147,33.794271715592984,28.07200569069253
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,sociologist,0.4889182024448569,90.36363636363636,38.94756716727558,-14.409399554429193,1.9980951792384123
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,soldier,0.37280696012194925,44.18181818181818,-2.8266904713188667,10.681442546437353,13.901980738432863
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,sommelier,0.4020523058758244,53.63636363636363,-0.15503864043798127,-5.315890182727939,-4.9826498220809325
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,specialist,0.4961580936959488,94.72727272727273,38.63777640443185,-9.666786052619527,12.790065998092805
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,spirit,0.3537061721986599,35.81818181818182,-45.035815948936886,-33.236635908005,-18.03356717774794
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,spy,0.3918773933365279,50.72727272727273,0.7214741115843969,2.5354264968315796,32.136985625952626
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,statistician,0.492090725861075,91.81818181818181,43.07473713356422,-8.21728392495824,15.73314631389742
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,stoic,0.42414053737153945,60.18181818181818,-16.300379538129004,-29.333745627334576,-3.20219025360381
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,strategist,0.4869281577351799,90.0,38.9557933744592,-7.521119969919954,7.989249833111098
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,student,0.3902310840097488,50.36363636363637,20.81685713617336,23.378311113767314,-17.442826028696395
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,summarizer,0.4915154888799381,91.0909090909091,35.58842675337847,-0.9752283891257458,-6.657898590395346
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,supervisor,0.4959917606416376,94.0,44.39804594681053,-2.5890623851627366,-0.5052266553764483
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,surfer,0.26210436099660017,5.636363636363637,-33.84194233730876,21.92804200930791,-9.514136531746013
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,survivor,0.30180085902207276,13.272727272727273,-23.30115962922561,20.545113327824595,-18.175498484437124
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,swarm,0.4263233539011816,60.90909090909091,-5.266618987781208,-30.70026996775231,3.3404246153303654
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,symbiont,0.4188080170848689,58.0,6.654007830817042,-11.553818242467079,-9.936103221592393
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,synthesizer,0.46068836930598167,76.9090909090909,25.531550663996846,-8.163528064461934,0.06185161397597406
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,teacher,0.44348111080194613,67.45454545454545,28.38859130898007,9.316784674518882,-11.634934981002464
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,technologist,0.4452779390753208,68.9090909090909,30.890109988819464,-1.7713689620677464,9.250463340373742
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,teenager,0.18369830085948408,0.9090909090909091,-13.392084759661035,78.11385466430272,-6.473981479904956
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,theorist,0.4936562887675653,92.54545454545455,33.60711550517487,-24.466824276699434,13.312624349869294
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,therapist,0.3975545914261544,52.54545454545455,13.067798551756258,12.359938576595496,-34.5332749067653
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,toddler,0.1613023759721023,0.18181818181818182,-36.26829149106755,71.15643414894168,-12.32570459891771
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,traditionalist,0.451605088093985,71.81818181818181,2.384568476020738,-26.883152226166754,-6.692218475542111
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,trainer,0.4600211838156383,76.54545454545455,33.86329658482686,5.128512002659794,-1.9511173730469393
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,translator,0.4611585405323465,77.27272727272727,23.28557819127713,5.10416318347205,0.649724582847078
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,tree,0.3347143809741311,26.363636363636363,-48.76608960855459,-28.499335361038153,-14.62457723030117
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,trickster,0.27077631483163245,8.181818181818182,-35.02203055935166,19.740619976937417,20.906417185849257
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,tulpa,0.36495810371699744,40.90909090909091,-9.203232664884572,-0.9329387632418046,-9.498608615494629
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,tutor,0.4445822157518849,68.54545454545455,29.91893130797252,9.024817184391317,-7.572057772450955
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,validator,0.5102520764335693,98.36363636363636,44.30645644159651,-6.813154727968516,10.36523342895664
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,vampire,0.3300000797675232,23.09090909090909,-52.70663892473427,-20.563291307021657,21.594651222853365
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,vegan,0.40553302457377466,54.36363636363637,15.417498882892984,8.613726217274802,-22.189044187561063
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,veteran,0.37349000729830656,45.27272727272727,7.8689891713916955,19.690851418491288,1.712933634578782
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,veterinarian,0.4564110156329239,74.72727272727273,26.870204603105016,0.836878051988438,-11.75371031629888
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,vigilante,0.3116213687603909,17.636363636363637,-18.71303880930195,21.98539461037917,23.789986346018452
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,virtuoso,0.396951268759711,52.18181818181818,-9.471958342930249,-14.786538624368626,2.298527095935752
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,virus,0.38323062045008166,48.54545454545455,-10.626605841617902,-12.916098932286364,25.669757948924474
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,visionary,0.38960311459862035,50.0,1.057842538501663,-7.986157718564932,1.5176249827998394
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,void,0.32826047004924946,22.0,-49.02239086855907,-31.379615777804243,11.645944759960262
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,wanderer,0.3038245629646367,13.636363636363637,-41.612730575380695,-5.17095046206133,-10.129626516069886
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,warrior,0.34227674118956536,29.636363636363637,-34.94163884098064,-6.8594433069979255,9.63641942456257
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,whale,0.34522507228970095,32.18181818181818,-40.87594132624885,-24.119165503470025,-10.280914008528663
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,widow,0.3007036805370781,12.909090909090908,-28.683472393908232,16.4080262633837,-34.32112816287379
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,wind,0.3229489082946141,20.90909090909091,-46.81524454594816,-19.437627983649218,-13.076072518816154
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,witch,0.3489481617226277,33.27272727272727,-47.543469256992424,-31.340770750922857,-2.99089679316282
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,witness,0.4338057965593169,64.18181818181819,9.221539526367058,-6.413584632507462,-3.6001334870817177
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,workaholic,0.35094561070937713,34.36363636363637,2.566650305976661,19.360138421547973,23.982014153411292
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,wraith,0.3204429331472488,20.181818181818183,-58.95648821507856,-28.847311759452662,7.198146877650129
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,writer,0.4063373167364513,54.72727272727273,4.197414687593498,-2.1361915094033432,-6.619327394133311
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,zealot,0.3622204735495595,39.81818181818182,-33.94084646222722,-18.761290713030473,26.199381490772637
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,conscientiousness,zeitgeist,0.36968685420998204,43.45454545454545,-8.77795744259559,-7.4828251640410945,2.597626692509227
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,aberration,0.19201355421935828,90.36363636363636,-47.93762578341881,-16.326007106437135,31.10837994068234
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,absurdist,0.23209122821136952,98.0,-34.38396676716284,14.55109908938147,33.406228337123466
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,accountant,0.023652693646860967,4.181818181818182,42.24790302485423,-4.026883124169549,7.345582691417099
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,activist,0.12505537121785487,56.18181818181818,13.519598034170489,4.204792712031452,-8.246736028177706
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,actor,0.18303914189053588,87.81818181818181,-23.89004845129744,21.456843196797983,0.28310250054088654
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,addict,0.18254596483446944,87.45454545454545,-19.963020546393704,38.66393954527176,-16.28229715869853
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,adolescent,0.2009761884404155,93.63636363636364,-15.45010533714626,78.08059631966728,-7.233790274763137
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,advocate,0.10840921391408372,48.18181818181818,13.533940143861242,2.701166392523508,-11.350794543485724
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,alien,0.1332633924811674,59.81818181818182,-20.463192597578004,-22.757723956655372,12.343088809973633
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,altruist,0.06603424313739882,26.0,11.355226573617275,-3.9140554770542524,-24.74471677556319
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,amateur,0.12309989851223689,54.36363636363637,-0.258632816025379,40.070455881847,-24.428541419933254
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,ambassador,0.04004423573413244,9.272727272727273,29.687363638232775,-8.415887622622742,-8.973791647128397
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,amnesiac,0.1572621462050604,73.27272727272727,-42.409067288043374,13.632674404389606,-10.732726414715174
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,analyst,0.046475736548503524,13.636363636363637,42.52076402902483,-6.588173530267823,7.2547088066858905
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,anarchist,0.11918391702941994,52.18181818181818,7.030221450455893,-4.272104727395262,9.464346589503284
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,ancient,0.15056850103346942,71.45454545454545,-38.00947156079938,-32.79258504165284,3.3089624117832828
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,angel,0.12408145310173288,55.09090909090909,-40.46316823100484,-28.855131378755974,-30.585188351624783
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,anthropologist,0.05037061202445172,16.181818181818183,31.896983355445162,-20.196809991117853,0.9589580546314816
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,archaeologist,0.06902972450984611,28.90909090909091,15.677278930715529,-19.48160604872759,1.9018414724826036
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,architect,0.0654127346137536,24.90909090909091,30.971303297499983,-9.428450369365628,-2.1820744775391088
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,archivist,0.04067332727619632,10.363636363636363,26.864606386005327,-17.74068668111621,-1.4838599962482955
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,artisan,0.11659767784595898,50.72727272727273,-13.802243545463051,-12.174625826618733,-14.988344844417645
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,ascetic,0.1200276034107661,52.90909090909091,-40.43957584184208,-40.35086932082816,-4.578671988475237
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,assistant,0.04814152233491147,14.727272727272727,33.702802703308954,3.441718014945549,-5.155533989826894
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,auctioneer,0.1684343420498574,81.27272727272727,-9.959454017795148,16.724854908732908,12.636633764147502
qwen,Qwen/Qwen3-32B,human_anchored_extended,Human-anchored extended,extraversion,auditor,0.019193295385174898,3.4545454545454546,48.15501628203943,-12.294598875527148,13.609156371558782
